P001001	P001001	True	TOTAL POPULATION 
P002001	P002001	True	URBAN AND RURAL 
P002002	P002002	True	URBAN AND RURAL	Urban:
P002003	P002003	True	URBAN AND RURAL	Urban:	Inside urbanized areas
P002004	P002004	True	URBAN AND RURAL	Urban:	Inside urban clusters
P002005	P002005	True	URBAN AND RURAL	Rural
P002006	P002006	True	URBAN AND RURAL	Not defined for this file
P007001	P003001	True	RACE 
P007002	P003002	True	RACE	White alone
P007003	P003003	True	RACE	Black or African American alone
P007004	P003004	True	RACE	American Indian and Alaska Native alone
P007005	P003005	True	RACE	Asian alone
P007006	P003006	True	RACE	Native Hawaiian and Other Pacific Islander alone
P007007	P003007	True	RACE	Some Other Race alone
P007008	P003008	True	RACE	Two or More Races
P001001	P004001	True	HISPANIC OR LATINO ORIGIN 
P001001-P011001	P004002	True	HISPANIC OR LATINO ORIGIN	Not Hispanic or Latino
P011001	P004003	True	HISPANIC OR LATINO ORIGIN	Hispanic or Latino
P008001	P005001	True	HISPANIC OR LATINO ORIGIN BY RACE 
P008002	P005002	True	HISPANIC OR LATINO ORIGIN BY RACE	Not Hispanic or Latino:
P008003	P005003	True	HISPANIC OR LATINO ORIGIN BY RACE	Not Hispanic or Latino:	White alone
P008004	P005004	True	HISPANIC OR LATINO ORIGIN BY RACE	Not Hispanic or Latino:	Black or African American alone
P008005	P005005	True	HISPANIC OR LATINO ORIGIN BY RACE	Not Hispanic or Latino:	American Indian and Alaska Native alone
P008006	P005006	True	HISPANIC OR LATINO ORIGIN BY RACE	Not Hispanic or Latino:	Asian alone
P008007	P005007	True	HISPANIC OR LATINO ORIGIN BY RACE	Not Hispanic or Latino:	Native Hawaiian and Other Pacific Islander alone
P008008	P005008	True	HISPANIC OR LATINO ORIGIN BY RACE	Not Hispanic or Latino:	Some Other Race alone
P008009	P005009	True	HISPANIC OR LATINO ORIGIN BY RACE	Not Hispanic or Latino:	Two or More Races
P008010	P005010	True	HISPANIC OR LATINO ORIGIN BY RACE	Hispanic or Latino:
P008011	P005011	True	HISPANIC OR LATINO ORIGIN BY RACE	Hispanic or Latino:	White alone
P008012	P005012	True	HISPANIC OR LATINO ORIGIN BY RACE	Hispanic or Latino:	Black or African American alone
P008013	P005013	True	HISPANIC OR LATINO ORIGIN BY RACE	Hispanic or Latino:	American Indian and Alaska Native alone
P008014	P005014	True	HISPANIC OR LATINO ORIGIN BY RACE	Hispanic or Latino:	Asian alone
P008015	P005015	True	HISPANIC OR LATINO ORIGIN BY RACE	Hispanic or Latino:	Native Hawaiian and Other Pacific Islander alone
P008016	P005016	True	HISPANIC OR LATINO ORIGIN BY RACE	Hispanic or Latino:	Some Other Race alone
P008017	P005017	True	HISPANIC OR LATINO ORIGIN BY RACE	Hispanic or Latino:	Two or More Races
P009001	P006001	True	RACE (TOTAL RACES TALLIED) 
P009002	P006002	True	RACE (TOTAL RACES TALLIED)	White alone or in combination with one or more other races
P009003	P006003	True	RACE (TOTAL RACES TALLIED)	Black or African American alone or in combination with one or more other races
P009004	P006004	True	RACE (TOTAL RACES TALLIED)	American Indian and Alaska Native alone or in combination with one or more other races
P009005	P006005	True	RACE (TOTAL RACES TALLIED)	Asian alone or in combination with one or more other races
P009006	P006006	True	RACE (TOTAL RACES TALLIED)	Native Hawaiian and Other Pacific Islander alone or in combination with one or more other races
P009007	P006007	True	RACE (TOTAL RACES TALLIED)	Some Other Race alone or in combination with one or more other races
P010001	P007001	True	HISPANIC OR LATINO ORIGIN BY RACE (TOTAL RACES TALLIED) 
P010002	P007002	True	HISPANIC OR LATINO ORIGIN BY RACE (TOTAL RACES TALLIED)	Not Hispanic or Latino:
P010003	P007003	True	HISPANIC OR LATINO ORIGIN BY RACE (TOTAL RACES TALLIED)	Not Hispanic or Latino:	White alone or in combination with one or more other races
P010004	P007004	True	HISPANIC OR LATINO ORIGIN BY RACE (TOTAL RACES TALLIED)	Not Hispanic or Latino:	Black or African American alone or in combination with one or more other races
P010005	P007005	True	HISPANIC OR LATINO ORIGIN BY RACE (TOTAL RACES TALLIED)	Not Hispanic or Latino:	American Indian and Alaska Native alone or in combination with one or more other races
P010006	P007006	True	HISPANIC OR LATINO ORIGIN BY RACE (TOTAL RACES TALLIED)	Not Hispanic or Latino:	Asian alone or in combination with one or more other races
P010007	P007007	True	HISPANIC OR LATINO ORIGIN BY RACE (TOTAL RACES TALLIED)	Not Hispanic or Latino:	Native Hawaiian and Other Pacific Islander alone or in combination with one or more other races
P010008	P007008	True	HISPANIC OR LATINO ORIGIN BY RACE (TOTAL RACES TALLIED)	Not Hispanic or Latino:	Some Other Race alone or in combination with one or more other races
P010009	P007009	True	HISPANIC OR LATINO ORIGIN BY RACE (TOTAL RACES TALLIED)	Hispanic or Latino:
P010010	P007010	True	HISPANIC OR LATINO ORIGIN BY RACE (TOTAL RACES TALLIED)	Hispanic or Latino:	White alone or in combination with one or more other races
P010011	P007011	True	HISPANIC OR LATINO ORIGIN BY RACE (TOTAL RACES TALLIED)	Hispanic or Latino:	Black or African American alone or in combination with one or more other races
P010012	P007012	True	HISPANIC OR LATINO ORIGIN BY RACE (TOTAL RACES TALLIED)	Hispanic or Latino:	American Indian and Alaska Native alone or in combination with one or more other races
P010013	P007013	True	HISPANIC OR LATINO ORIGIN BY RACE (TOTAL RACES TALLIED)	Hispanic or Latino:	Asian alone or in combination with one or more other races
P010014	P007014	True	HISPANIC OR LATINO ORIGIN BY RACE (TOTAL RACES TALLIED)	Hispanic or Latino:	Native Hawaiian and Other Pacific Islander alone or in combination with one or more other races
P010015	P007015	True	HISPANIC OR LATINO ORIGIN BY RACE (TOTAL RACES TALLIED)	Hispanic or Latino:	Some Other Race alone or in combination with one or more other races
P003001	P008001	True	RACE 
P003002	P008002	True	RACE	Population of one race:
P003003	P008003	True	RACE	Population of one race:	White alone
P003004	P008004	True	RACE	Population of one race:	Black or African American alone
P003005	P008005	True	RACE	Population of one race:	American Indian and Alaska Native alone
P003006	P008006	True	RACE	Population of one race:	Asian alone
P003007	P008007	True	RACE	Population of one race:	Native Hawaiian and Other Pacific Islander alone
P003008	P008008	True	RACE	Population of one race:	Some Other Race alone
P003009	P008009	True	RACE	Two or More Races:    
P003010	P008010	True	RACE	Two or More Races:	Population of two races:
	PCT022016	True	GROUP QUARTERS POPULATION BY SEX  BY GROUP QUARTERS TYPE FOR THE POPULATION 18 YEARS AND OVER	Female:	Institutionalized population (101-106, 201-203, 301, 401-405):	Nursing facilities/skilled-nursing facilities (301)
	PCT022017	True	GROUP QUARTERS POPULATION BY SEX  BY GROUP QUARTERS TYPE FOR THE POPULATION 18 YEARS AND OVER	Female:	Institutionalized population (101-106, 201-203, 301, 401-405):	Other institutional facilities (401-405)
	PCT022018	True	GROUP QUARTERS POPULATION BY SEX  BY GROUP QUARTERS TYPE FOR THE POPULATION 18 YEARS AND OVER	Female:	Noninstitutionalized population (501, 601-602, 701-702, 704, 706, 801-802, 900-901, 903-904):
	PCT022019	True	GROUP QUARTERS POPULATION BY SEX  BY GROUP QUARTERS TYPE FOR THE POPULATION 18 YEARS AND OVER	Female:	Noninstitutionalized population (501, 601-602, 701-702, 704, 706, 801-802, 900-901, 903-904):	College/university student housing (501)
	PCT022020	True	GROUP QUARTERS POPULATION BY SEX  BY GROUP QUARTERS TYPE FOR THE POPULATION 18 YEARS AND OVER	Female:	Noninstitutionalized population (501, 601-602, 701-702, 704, 706, 801-802, 900-901, 903-904):	Military quarters (601-602)
	PCT022021	True	GROUP QUARTERS POPULATION BY SEX  BY GROUP QUARTERS TYPE FOR THE POPULATION 18 YEARS AND OVER	Female:	Noninstitutionalized population (501, 601-602, 701-702, 704, 706, 801-802, 900-901, 903-904):	Other noninstitutional facilities (701-702, 704, 706, 801-802, 900-901, 903-904)
	PCO001001	True	GROUP QUARTERS POPULATION BY SEX BY AGE 
	PCO001002	True	GROUP QUARTERS POPULATION BY SEX BY AGE	Male:
	PCO001003	True	GROUP QUARTERS POPULATION BY SEX BY AGE	Male:	Under 5 years
	PCO001004	True	GROUP QUARTERS POPULATION BY SEX BY AGE	Male:	5 to 9 years
	PCO001005	True	GROUP QUARTERS POPULATION BY SEX BY AGE	Male:	10 to 14 years
	PCO001006	True	GROUP QUARTERS POPULATION BY SEX BY AGE	Male:	15 to 19 years
	PCO001007	True	GROUP QUARTERS POPULATION BY SEX BY AGE	Male:	20 to 24 years
	PCO001008	True	GROUP QUARTERS POPULATION BY SEX BY AGE	Male:	25 to 29 years
	PCO001009	True	GROUP QUARTERS POPULATION BY SEX BY AGE	Male:	30 to 34 years
	PCO001010	True	GROUP QUARTERS POPULATION BY SEX BY AGE	Male:	35 to 39 years
	PCO001011	True	GROUP QUARTERS POPULATION BY SEX BY AGE	Male:	40 to 44 years
	PCO001012	True	GROUP QUARTERS POPULATION BY SEX BY AGE	Male:	45 to 49 years
	PCO001013	True	GROUP QUARTERS POPULATION BY SEX BY AGE	Male:	50 to 54 years
	PCO001014	True	GROUP QUARTERS POPULATION BY SEX BY AGE	Male:	55 to 59 years
	PCO001015	True	GROUP QUARTERS POPULATION BY SEX BY AGE	Male:	60 to 64 years
	PCO001016	True	GROUP QUARTERS POPULATION BY SEX BY AGE	Male:	65 to 69 years
	PCO001017	True	GROUP QUARTERS POPULATION BY SEX BY AGE	Male:	70 to 74 years
	PCO001018	True	GROUP QUARTERS POPULATION BY SEX BY AGE	Male:	75 to 79 years
	PCO001019	True	GROUP QUARTERS POPULATION BY SEX BY AGE	Male:	80 to 84 years
	PCO001020	True	GROUP QUARTERS POPULATION BY SEX BY AGE	Male:	85 years and over
	PCO001021	True	GROUP QUARTERS POPULATION BY SEX BY AGE	Female:
	PCO001022	True	GROUP QUARTERS POPULATION BY SEX BY AGE	Female:	Under 5 years
	PCO001023	True	GROUP QUARTERS POPULATION BY SEX BY AGE	Female:	5 to 9 years
	PCO001024	True	GROUP QUARTERS POPULATION BY SEX BY AGE	Female:	10 to 14 years
	PCO001025	True	GROUP QUARTERS POPULATION BY SEX BY AGE	Female:	15 to 19 years
	PCO001026	True	GROUP QUARTERS POPULATION BY SEX BY AGE	Female:	20 to 24 years
	PCO001027	True	GROUP QUARTERS POPULATION BY SEX BY AGE	Female:	25 to 29 years
	PCO001028	True	GROUP QUARTERS POPULATION BY SEX BY AGE	Female:	30 to 34 years
	PCO001029	True	GROUP QUARTERS POPULATION BY SEX BY AGE	Female:	35 to 39 years
	PCO001030	True	GROUP QUARTERS POPULATION BY SEX BY AGE	Female:	40 to 44 years
	PCO001031	True	GROUP QUARTERS POPULATION BY SEX BY AGE	Female:	45 to 49 years
	PCO001032	True	GROUP QUARTERS POPULATION BY SEX BY AGE	Female:	50 to 54 years
	PCO001033	True	GROUP QUARTERS POPULATION BY SEX BY AGE	Female:	55 to 59 years
	PCO001034	True	GROUP QUARTERS POPULATION BY SEX BY AGE	Female:	60 to 64 years
	PCO001035	True	GROUP QUARTERS POPULATION BY SEX BY AGE	Female:	65 to 69 years
	PCO001036	True	GROUP QUARTERS POPULATION BY SEX BY AGE	Female:	70 to 74 years
	PCO001037	True	GROUP QUARTERS POPULATION BY SEX BY AGE	Female:	75 to 79 years
	PCO001038	True	GROUP QUARTERS POPULATION BY SEX BY AGE	Female:	80 to 84 years
	PCO001039	True	GROUP QUARTERS POPULATION BY SEX BY AGE	Female:	85 years and over
		True	GROUP QUARTERS POPULATION BY SEX BY AGE	Female:	85 years and over
	PCO002001	True	GROUP QUARTERS POPULATION IN INSTITUTIONAL FACILITIES BY SEX BY AGE 
	PCO002002	True	GROUP QUARTERS POPULATION IN INSTITUTIONAL FACILITIES BY SEX BY AGE	Male:
	PCO002003	True	GROUP QUARTERS POPULATION IN INSTITUTIONAL FACILITIES BY SEX BY AGE	Male:	Under 5 years
	PCO002004	True	GROUP QUARTERS POPULATION IN INSTITUTIONAL FACILITIES BY SEX BY AGE	Male:	5 to 9 years
	PCO002005	True	GROUP QUARTERS POPULATION IN INSTITUTIONAL FACILITIES BY SEX BY AGE	Male:	10 to 14 years
	PCO002006	True	GROUP QUARTERS POPULATION IN INSTITUTIONAL FACILITIES BY SEX BY AGE	Male:	15 to 19 years
	PCO002007	True	GROUP QUARTERS POPULATION IN INSTITUTIONAL FACILITIES BY SEX BY AGE	Male:	20 to 24 years
	PCO002008	True	GROUP QUARTERS POPULATION IN INSTITUTIONAL FACILITIES BY SEX BY AGE	Male:	25 to 29 years
	PCO002009	True	GROUP QUARTERS POPULATION IN INSTITUTIONAL FACILITIES BY SEX BY AGE	Male:	30 to 34 years
	PCO002010	True	GROUP QUARTERS POPULATION IN INSTITUTIONAL FACILITIES BY SEX BY AGE	Male:	35 to 39 years
	PCO002011	True	GROUP QUARTERS POPULATION IN INSTITUTIONAL FACILITIES BY SEX BY AGE	Male:	40 to 44 years
	PCO002012	True	GROUP QUARTERS POPULATION IN INSTITUTIONAL FACILITIES BY SEX BY AGE	Male:	45 to 49 years
	PCO002013	True	GROUP QUARTERS POPULATION IN INSTITUTIONAL FACILITIES BY SEX BY AGE	Male:	50 to 54 years
	PCO002014	True	GROUP QUARTERS POPULATION IN INSTITUTIONAL FACILITIES BY SEX BY AGE	Male:	55 to 59 years
	PCO002015	True	GROUP QUARTERS POPULATION IN INSTITUTIONAL FACILITIES BY SEX BY AGE	Male:	60 to 64 years
	PCO002016	True	GROUP QUARTERS POPULATION IN INSTITUTIONAL FACILITIES BY SEX BY AGE	Male:	65 to 69 years
	PCO002017	True	GROUP QUARTERS POPULATION IN INSTITUTIONAL FACILITIES BY SEX BY AGE	Male:	70 to 74 years
	PCO002018	True	GROUP QUARTERS POPULATION IN INSTITUTIONAL FACILITIES BY SEX BY AGE	Male:	75 to 79 years
	PCO002019	True	GROUP QUARTERS POPULATION IN INSTITUTIONAL FACILITIES BY SEX BY AGE	Male:	80 to 84 years
	PCO002020	True	GROUP QUARTERS POPULATION IN INSTITUTIONAL FACILITIES BY SEX BY AGE	Male:	85 years and over
	PCO002021	True	GROUP QUARTERS POPULATION IN INSTITUTIONAL FACILITIES BY SEX BY AGE	Female:
	PCO002022	True	GROUP QUARTERS POPULATION IN INSTITUTIONAL FACILITIES BY SEX BY AGE	Female:	Under 5 years
	PCO002023	True	GROUP QUARTERS POPULATION IN INSTITUTIONAL FACILITIES BY SEX BY AGE	Female:	5 to 9 years
	PCO002024	True	GROUP QUARTERS POPULATION IN INSTITUTIONAL FACILITIES BY SEX BY AGE	Female:	10 to 14 years
	PCO002025	True	GROUP QUARTERS POPULATION IN INSTITUTIONAL FACILITIES BY SEX BY AGE	Female:	15 to 19 years
	PCO002026	True	GROUP QUARTERS POPULATION IN INSTITUTIONAL FACILITIES BY SEX BY AGE	Female:	20 to 24 years
	PCO002027	True	GROUP QUARTERS POPULATION IN INSTITUTIONAL FACILITIES BY SEX BY AGE	Female:	25 to 29 years
	PCO002028	True	GROUP QUARTERS POPULATION IN INSTITUTIONAL FACILITIES BY SEX BY AGE	Female:	30 to 34 years
	PCO002029	True	GROUP QUARTERS POPULATION IN INSTITUTIONAL FACILITIES BY SEX BY AGE	Female:	35 to 39 years
	PCO002030	True	GROUP QUARTERS POPULATION IN INSTITUTIONAL FACILITIES BY SEX BY AGE	Female:	40 to 44 years
	PCO002031	True	GROUP QUARTERS POPULATION IN INSTITUTIONAL FACILITIES BY SEX BY AGE	Female:	45 to 49 years
	PCO002032	True	GROUP QUARTERS POPULATION IN INSTITUTIONAL FACILITIES BY SEX BY AGE	Female:	50 to 54 years
	PCO002033	True	GROUP QUARTERS POPULATION IN INSTITUTIONAL FACILITIES BY SEX BY AGE	Female:	55 to 59 years
	PCO002034	True	GROUP QUARTERS POPULATION IN INSTITUTIONAL FACILITIES BY SEX BY AGE	Female:	60 to 64 years
	PCO002035	True	GROUP QUARTERS POPULATION IN INSTITUTIONAL FACILITIES BY SEX BY AGE	Female:	65 to 69 years
	PCO002036	True	GROUP QUARTERS POPULATION IN INSTITUTIONAL FACILITIES BY SEX BY AGE	Female:	70 to 74 years
	PCO002037	True	GROUP QUARTERS POPULATION IN INSTITUTIONAL FACILITIES BY SEX BY AGE	Female:	75 to 79 years
	PCO002038	True	GROUP QUARTERS POPULATION IN INSTITUTIONAL FACILITIES BY SEX BY AGE	Female:	80 to 84 years
	PCO002039	True	GROUP QUARTERS POPULATION IN INSTITUTIONAL FACILITIES BY SEX BY AGE	Female:	85 years and over
		True	GROUP QUARTERS POPULATION IN INSTITUTIONAL FACILITIES BY SEX BY AGE	Female:	85 years and over
	PCO003001	True	GROUP QUARTERS POPULATION IN CORRECTIONAL FACILITIES FOR ADULTS BY SEX BY AGE 
	PCO003002	True	GROUP QUARTERS POPULATION IN CORRECTIONAL FACILITIES FOR ADULTS BY SEX BY AGE	Male:
	PCO003003	True	GROUP QUARTERS POPULATION IN CORRECTIONAL FACILITIES FOR ADULTS BY SEX BY AGE	Male:	Under 5 years
	PCO003004	True	GROUP QUARTERS POPULATION IN CORRECTIONAL FACILITIES FOR ADULTS BY SEX BY AGE	Male:	5 to 9 years
	PCO003005	True	GROUP QUARTERS POPULATION IN CORRECTIONAL FACILITIES FOR ADULTS BY SEX BY AGE	Male:	10 to 14 years
	PCO003006	True	GROUP QUARTERS POPULATION IN CORRECTIONAL FACILITIES FOR ADULTS BY SEX BY AGE	Male:	15 to 19 years
	PCO003007	True	GROUP QUARTERS POPULATION IN CORRECTIONAL FACILITIES FOR ADULTS BY SEX BY AGE	Male:	20 to 24 years
	PCO003008	True	GROUP QUARTERS POPULATION IN CORRECTIONAL FACILITIES FOR ADULTS BY SEX BY AGE	Male:	25 to 29 years
	PCO003009	True	GROUP QUARTERS POPULATION IN CORRECTIONAL FACILITIES FOR ADULTS BY SEX BY AGE	Male:	30 to 34 years
	PCO003010	True	GROUP QUARTERS POPULATION IN CORRECTIONAL FACILITIES FOR ADULTS BY SEX BY AGE	Male:	35 to 39 years
	PCO003011	True	GROUP QUARTERS POPULATION IN CORRECTIONAL FACILITIES FOR ADULTS BY SEX BY AGE	Male:	40 to 44 years
	PCO003012	True	GROUP QUARTERS POPULATION IN CORRECTIONAL FACILITIES FOR ADULTS BY SEX BY AGE	Male:	45 to 49 years
	PCO003013	True	GROUP QUARTERS POPULATION IN CORRECTIONAL FACILITIES FOR ADULTS BY SEX BY AGE	Male:	50 to 54 years
	PCO003014	True	GROUP QUARTERS POPULATION IN CORRECTIONAL FACILITIES FOR ADULTS BY SEX BY AGE	Male:	55 to 59 years
	PCO003015	True	GROUP QUARTERS POPULATION IN CORRECTIONAL FACILITIES FOR ADULTS BY SEX BY AGE	Male:	60 to 64 years
	PCO003016	True	GROUP QUARTERS POPULATION IN CORRECTIONAL FACILITIES FOR ADULTS BY SEX BY AGE	Male:	65 to 69 years
	PCO003017	True	GROUP QUARTERS POPULATION IN CORRECTIONAL FACILITIES FOR ADULTS BY SEX BY AGE	Male:	70 to 74 years
	PCO003018	True	GROUP QUARTERS POPULATION IN CORRECTIONAL FACILITIES FOR ADULTS BY SEX BY AGE	Male:	75 to 79 years
	PCO003019	True	GROUP QUARTERS POPULATION IN CORRECTIONAL FACILITIES FOR ADULTS BY SEX BY AGE	Male:	80 to 84 years
	PCO003020	True	GROUP QUARTERS POPULATION IN CORRECTIONAL FACILITIES FOR ADULTS BY SEX BY AGE	Male:	85 years and over
	PCO003021	True	GROUP QUARTERS POPULATION IN CORRECTIONAL FACILITIES FOR ADULTS BY SEX BY AGE	Female:
	PCO003022	True	GROUP QUARTERS POPULATION IN CORRECTIONAL FACILITIES FOR ADULTS BY SEX BY AGE	Female:	Under 5 years
	PCO003023	True	GROUP QUARTERS POPULATION IN CORRECTIONAL FACILITIES FOR ADULTS BY SEX BY AGE	Female:	5 to 9 years
	PCO003024	True	GROUP QUARTERS POPULATION IN CORRECTIONAL FACILITIES FOR ADULTS BY SEX BY AGE	Female:	10 to 14 years
	PCO003025	True	GROUP QUARTERS POPULATION IN CORRECTIONAL FACILITIES FOR ADULTS BY SEX BY AGE	Female:	15 to 19 years
	PCO003026	True	GROUP QUARTERS POPULATION IN CORRECTIONAL FACILITIES FOR ADULTS BY SEX BY AGE	Female:	20 to 24 years
	PCO003027	True	GROUP QUARTERS POPULATION IN CORRECTIONAL FACILITIES FOR ADULTS BY SEX BY AGE	Female:	25 to 29 years
	PCO003028	True	GROUP QUARTERS POPULATION IN CORRECTIONAL FACILITIES FOR ADULTS BY SEX BY AGE	Female:	30 to 34 years
	PCO003029	True	GROUP QUARTERS POPULATION IN CORRECTIONAL FACILITIES FOR ADULTS BY SEX BY AGE	Female:	35 to 39 years
	PCO003030	True	GROUP QUARTERS POPULATION IN CORRECTIONAL FACILITIES FOR ADULTS BY SEX BY AGE	Female:	40 to 44 years
	PCO003031	True	GROUP QUARTERS POPULATION IN CORRECTIONAL FACILITIES FOR ADULTS BY SEX BY AGE	Female:	45 to 49 years
	PCO003032	True	GROUP QUARTERS POPULATION IN CORRECTIONAL FACILITIES FOR ADULTS BY SEX BY AGE	Female:	50 to 54 years
	PCO003033	True	GROUP QUARTERS POPULATION IN CORRECTIONAL FACILITIES FOR ADULTS BY SEX BY AGE	Female:	55 to 59 years
	PCO003034	True	GROUP QUARTERS POPULATION IN CORRECTIONAL FACILITIES FOR ADULTS BY SEX BY AGE	Female:	60 to 64 years
	PCO003035	True	GROUP QUARTERS POPULATION IN CORRECTIONAL FACILITIES FOR ADULTS BY SEX BY AGE	Female:	65 to 69 years
	PCO003036	True	GROUP QUARTERS POPULATION IN CORRECTIONAL FACILITIES FOR ADULTS BY SEX BY AGE	Female:	70 to 74 years
	PCO003037	True	GROUP QUARTERS POPULATION IN CORRECTIONAL FACILITIES FOR ADULTS BY SEX BY AGE	Female:	75 to 79 years
	PCO003038	True	GROUP QUARTERS POPULATION IN CORRECTIONAL FACILITIES FOR ADULTS BY SEX BY AGE	Female:	80 to 84 years
	PCO003039	True	GROUP QUARTERS POPULATION IN CORRECTIONAL FACILITIES FOR ADULTS BY SEX BY AGE	Female:	85 years and over
		True	GROUP QUARTERS POPULATION IN CORRECTIONAL FACILITIES FOR ADULTS BY SEX BY AGE	Female:	85 years and over
	PCO004001	True	GROUP QUARTERS POPULATION IN JUVENILE FACILITIES BY SEX BY AGE 
	PCO004002	True	GROUP QUARTERS POPULATION IN JUVENILE FACILITIES BY SEX BY AGE	Male:
	PCO004003	True	GROUP QUARTERS POPULATION IN JUVENILE FACILITIES BY SEX BY AGE	Male:	Under 5 years
	PCO004004	True	GROUP QUARTERS POPULATION IN JUVENILE FACILITIES BY SEX BY AGE	Male:	5 to 9 years
	PCO004005	True	GROUP QUARTERS POPULATION IN JUVENILE FACILITIES BY SEX BY AGE	Male:	10 to 14 years
	PCO004006	True	GROUP QUARTERS POPULATION IN JUVENILE FACILITIES BY SEX BY AGE	Male:	15 to 19 years
	PCO004007	True	GROUP QUARTERS POPULATION IN JUVENILE FACILITIES BY SEX BY AGE	Male:	20 to 24 years
	PCO004008	True	GROUP QUARTERS POPULATION IN JUVENILE FACILITIES BY SEX BY AGE	Male:	25 to 29 years
	PCO004009	True	GROUP QUARTERS POPULATION IN JUVENILE FACILITIES BY SEX BY AGE	Male:	30 to 34 years
	PCO004010	True	GROUP QUARTERS POPULATION IN JUVENILE FACILITIES BY SEX BY AGE	Male:	35 to 39 years
	PCO004011	True	GROUP QUARTERS POPULATION IN JUVENILE FACILITIES BY SEX BY AGE	Male:	40 to 44 years
	PCO004012	True	GROUP QUARTERS POPULATION IN JUVENILE FACILITIES BY SEX BY AGE	Male:	45 to 49 years
	PCO004013	True	GROUP QUARTERS POPULATION IN JUVENILE FACILITIES BY SEX BY AGE	Male:	50 to 54 years
	PCO004014	True	GROUP QUARTERS POPULATION IN JUVENILE FACILITIES BY SEX BY AGE	Male:	55 to 59 years
	PCO004015	True	GROUP QUARTERS POPULATION IN JUVENILE FACILITIES BY SEX BY AGE	Male:	60 to 64 years
	PCO004016	True	GROUP QUARTERS POPULATION IN JUVENILE FACILITIES BY SEX BY AGE	Male:	65 to 69 years
	PCO004017	True	GROUP QUARTERS POPULATION IN JUVENILE FACILITIES BY SEX BY AGE	Male:	70 to 74 years
	PCO004018	True	GROUP QUARTERS POPULATION IN JUVENILE FACILITIES BY SEX BY AGE	Male:	75 to 79 years
	PCO004019	True	GROUP QUARTERS POPULATION IN JUVENILE FACILITIES BY SEX BY AGE	Male:	80 to 84 years
	PCO004020	True	GROUP QUARTERS POPULATION IN JUVENILE FACILITIES BY SEX BY AGE	Male:	85 years and over
	PCO004021	True	GROUP QUARTERS POPULATION IN JUVENILE FACILITIES BY SEX BY AGE	Female:
	PCO004022	True	GROUP QUARTERS POPULATION IN JUVENILE FACILITIES BY SEX BY AGE	Female:	Under 5 years
	PCO004023	True	GROUP QUARTERS POPULATION IN JUVENILE FACILITIES BY SEX BY AGE	Female:	5 to 9 years
	PCO004024	True	GROUP QUARTERS POPULATION IN JUVENILE FACILITIES BY SEX BY AGE	Female:	10 to 14 years
	PCO004025	True	GROUP QUARTERS POPULATION IN JUVENILE FACILITIES BY SEX BY AGE	Female:	15 to 19 years
	PCO004026	True	GROUP QUARTERS POPULATION IN JUVENILE FACILITIES BY SEX BY AGE	Female:	20 to 24 years
	PCO004027	True	GROUP QUARTERS POPULATION IN JUVENILE FACILITIES BY SEX BY AGE	Female:	25 to 29 years
	PCO004028	True	GROUP QUARTERS POPULATION IN JUVENILE FACILITIES BY SEX BY AGE	Female:	30 to 34 years
	PCO004029	True	GROUP QUARTERS POPULATION IN JUVENILE FACILITIES BY SEX BY AGE	Female:	35 to 39 years
	PCO004030	True	GROUP QUARTERS POPULATION IN JUVENILE FACILITIES BY SEX BY AGE	Female:	40 to 44 years
	PCO004031	True	GROUP QUARTERS POPULATION IN JUVENILE FACILITIES BY SEX BY AGE	Female:	45 to 49 years
	PCO004032	True	GROUP QUARTERS POPULATION IN JUVENILE FACILITIES BY SEX BY AGE	Female:	50 to 54 years
	PCO004033	True	GROUP QUARTERS POPULATION IN JUVENILE FACILITIES BY SEX BY AGE	Female:	55 to 59 years
	PCO004034	True	GROUP QUARTERS POPULATION IN JUVENILE FACILITIES BY SEX BY AGE	Female:	60 to 64 years
	PCO004035	True	GROUP QUARTERS POPULATION IN JUVENILE FACILITIES BY SEX BY AGE	Female:	65 to 69 years
	PCO004036	True	GROUP QUARTERS POPULATION IN JUVENILE FACILITIES BY SEX BY AGE	Female:	70 to 74 years
	PCO004037	True	GROUP QUARTERS POPULATION IN JUVENILE FACILITIES BY SEX BY AGE	Female:	75 to 79 years
	PCO004038	True	GROUP QUARTERS POPULATION IN JUVENILE FACILITIES BY SEX BY AGE	Female:	80 to 84 years
	PCO004039	True	GROUP QUARTERS POPULATION IN JUVENILE FACILITIES BY SEX BY AGE	Female:	85 years and over
		True	GROUP QUARTERS POPULATION IN JUVENILE FACILITIES BY SEX BY AGE	Female:	85 years and over
	PCO005001	True	GROUP QUARTERS POPULATION IN NURSING FACILITIES/SKILLED-NURSING FACILITIES BY SEX BY AGE 
	PCO005002	True	GROUP QUARTERS POPULATION IN NURSING FACILITIES/SKILLED-NURSING FACILITIES BY SEX BY AGE	Male:
	PCO005003	True	GROUP QUARTERS POPULATION IN NURSING FACILITIES/SKILLED-NURSING FACILITIES BY SEX BY AGE	Male:	Under 5 years
	PCO005004	True	GROUP QUARTERS POPULATION IN NURSING FACILITIES/SKILLED-NURSING FACILITIES BY SEX BY AGE	Male:	5 to 9 years
	PCO005005	True	GROUP QUARTERS POPULATION IN NURSING FACILITIES/SKILLED-NURSING FACILITIES BY SEX BY AGE	Male:	10 to 14 years
	PCO005006	True	GROUP QUARTERS POPULATION IN NURSING FACILITIES/SKILLED-NURSING FACILITIES BY SEX BY AGE	Male:	15 to 19 years
